FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
444,20101229,5,7,1,8,1912,Dec 29 2010 12:00AM
445,20101229,5,7,1,13,15064,Dec 29 2010 12:00AM
446,20101229,5,7,1,14,10425,Dec 29 2010 12:00AM
447,20101229,5,7,1,15,17407,Dec 29 2010 12:00AM
448,20101229,5,7,1,18,8232,Dec 29 2010 12:00AM
449,20101229,5,7,1,19,26232,Dec 29 2010 12:00AM
450,20101229,5,7,1,20,7738,Dec 29 2010 12:00AM
451,20101229,5,7,1,21,43030,Dec 29 2010 12:00AM
452,20101229,5,7,1,22,7062,Dec 29 2010 12:00AM
453,20101229,5,7,1,23,2886,Dec 29 2010 12:00AM
454,20101229,5,7,1,24,15979,Dec 29 2010 12:00AM
455,20101229,5,7,1,28,13062,Dec 29 2010 12:00AM
456,20101229,5,7,1,29,114372,Dec 29 2010 12:00AM
457,20101229,5,7,1,31,34833,Dec 29 2010 12:00AM
458,20101229,5,7,1,32,17346,Dec 29 2010 12:00AM
459,20101229,5,7,1,33,16943,Dec 29 2010 12:00AM
460,20101229,5,7,1,34,6427,Dec 29 2010 12:00AM
461,20101229,5,7,1,35,23503,Dec 29 2010 12:00AM
462,20101229,5,7,1,37,19883,Dec 29 2010 12:00AM
463,20101229,5,7,1,38,20232,Dec 29 2010 12:00AM
464,20101229,5,7,1,39,35207,Dec 29 2010 12:00AM
465,20101229,5,7,1,40,19062,Dec 29 2010 12:00AM
466,20101229,5,7,1,42,350000,Dec 29 2010 12:00AM
467,20101229,5,7,1,43,-657204,Dec 29 2010 12:00AM
468,20101229,5,7,1,45,359791,Dec 29 2010 12:00AM
469,20101229,5,7,1,46,-51614,Dec 29 2010 12:00AM
470,20101229,5,7,1,100,13976,Dec 29 2010 12:00AM
471,20101229,6,1,1,60,20800,Dec 29 2010 12:00AM
472,20101229,6,1,2,60,19800,Dec 29 2010 12:00AM
473,20101229,6,1,2,61,1800,Dec 29 2010 12:00AM
474,20101229,6,1,1,61,2080,Dec 29 2010 12:00AM
475,20101229,6,1,1,62,1040,Dec 29 2010 12:00AM
476,20101229,6,1,2,62,1200,Dec 29 2010 12:00AM
477,20101229,6,1,2,65,280,Dec 29 2010 12:00AM
478,20101229,6,1,1,65,218,Dec 29 2010 12:00AM
479,20101229,6,1,1,66,198,Dec 29 2010 12:00AM
480,20101229,6,1,2,66,280,Dec 29 2010 12:00AM
481,20101229,6,1,2,67,100,Dec 29 2010 12:00AM
482,20101229,6,1,1,67,109,Dec 29 2010 12:00AM
483,20101229,6,1,1,68,78,Dec 29 2010 12:00AM
484,20101229,6,1,2,68,100,Dec 29 2010 12:00AM
485,20101229,6,1,1,69,22,Dec 29 2010 12:00AM
486,20101229,6,1,1,71,31,Dec 29 2010 12:00AM
487,20101229,6,1,2,71,60,Dec 29 2010 12:00AM
488,20101229,6,1,2,73,220,Dec 29 2010 12:00AM
489,20101229,6,1,1,73,169,Dec 29 2010 12:00AM
490,20101229,6,1,1,74,105,Dec 29 2010 12:00AM
491,20101229,6,1,2,74,100,Dec 29 2010 12:00AM
492,20101229,6,1,2,76,200,Dec 29 2010 12:00AM
493,20101229,6,1,1,76,237,Dec 29 2010 12:00AM
494,20101229,6,1,1,77,426,Dec 29 2010 12:00AM
495,20101229,6,1,2,77,380,Dec 29 2010 12:00AM
496,20101229,6,1,2,78,100,Dec 29 2010 12:00AM
497,20101229,6,1,1,78,147,Dec 29 2010 12:00AM
498,20101229,6,1,1,80,584,Dec 29 2010 12:00AM
499,20101229,6,1,2,80,550,Dec 29 2010 12:00AM
500,20101229,6,1,2,81,280,Dec 29 2010 12:00AM
501,20101229,6,1,1,81,361,Dec 29 2010 12:00AM
502,20101229,6,1,1,82,38,Dec 29 2010 12:00AM
503,20101229,6,1,2,82,30,Dec 29 2010 12:00AM
504,20101229,6,1,2,83,100,Dec 29 2010 12:00AM
505,20101229,6,1,1,83,133,Dec 29 2010 12:00AM
506,20101229,6,1,1,84,118,Dec 29 2010 12:00AM
507,20101229,6,1,2,84,100,Dec 29 2010 12:00AM
508,20101229,6,1,2,85,90,Dec 29 2010 12:00AM
509,20101229,6,1,1,85,106,Dec 29 2010 12:00AM
510,20101229,6,1,1,87,468,Dec 29 2010 12:00AM
511,20101229,6,1,2,87,480,Dec 29 2010 12:00AM
512,20101229,6,1,1,89,177,Dec 29 2010 12:00AM
513,20101229,6,1,1,90,273,Dec 29 2010 12:00AM
514,20101229,6,1,1,91,-218,Dec 29 2010 12:00AM
515,20101229,6,1,1,92,364,Dec 29 2010 12:00AM
516,20101229,6,1,1,94,82,Dec 29 2010 12:00AM
517,20101229,6,1,1,96,8,Dec 29 2010 12:00AM
518,20101229,6,2,1,12,38012,Dec 29 2010 12:00AM
519,20101229,6,2,1,60,7800,Dec 29 2010 12:00AM
520,20101229,6,2,2,60,6600,Dec 29 2010 12:00AM
521,20101229,6,2,2,61,550,Dec 29 2010 12:00AM
522,20101229,6,2,1,61,624,Dec 29 2010 12:00AM
523,20101229,6,2,1,62,780,Dec 29 2010 12:00AM
524,20101229,6,2,2,62,480,Dec 29 2010 12:00AM
525,20101229,6,2,2,65,100,Dec 29 2010 12:00AM
526,20101229,6,2,1,65,164,Dec 29 2010 12:00AM
527,20101229,6,2,1,66,149,Dec 29 2010 12:00AM
528,20101229,6,2,2,66,100,Dec 29 2010 12:00AM
529,20101229,6,2,2,67,60,Dec 29 2010 12:00AM
530,20101229,6,2,1,67,74,Dec 29 2010 12:00AM
531,20101229,6,2,1,68,55,Dec 29 2010 12:00AM
532,20101229,6,2,2,68,40,Dec 29 2010 12:00AM
533,20101229,6,2,1,69,16,Dec 29 2010 12:00AM
534,20101229,6,2,1,71,16,Dec 29 2010 12:00AM
535,20101229,6,2,2,71,30,Dec 29 2010 12:00AM
536,20101229,6,2,2,73,100,Dec 29 2010 12:00AM
537,20101229,6,2,1,73,96,Dec 29 2010 12:00AM
538,20101229,6,2,1,74,160,Dec 29 2010 12:00AM
539,20101229,6,2,2,74,100,Dec 29 2010 12:00AM
540,20101229,6,2,2,76,90,Dec 29 2010 12:00AM
541,20101229,6,2,1,76,105,Dec 29 2010 12:00AM
542,20101229,6,2,1,77,189,Dec 29 2010 12:00AM
543,20101229,6,2,2,77,200,Dec 29 2010 12:00AM
544,20101229,6,2,2,78,50,Dec 29 2010 12:00AM
545,20101229,6,2,1,78,61,Dec 29 2010 12:00AM
546,20101229,6,2,1,80,209,Dec 29 2010 12:00AM
547,20101229,6,2,2,80,200,Dec 29 2010 12:00AM
548,20101229,6,2,2,81,100,Dec 29 2010 12:00AM
549,20101229,6,2,1,81,129,Dec 29 2010 12:00AM
550,20101229,6,2,1,82,13,Dec 29 2010 12:00AM
551,20101229,6,2,2,82,10,Dec 29 2010 12:00AM
552,20101229,6,2,2,83,40,Dec 29 2010 12:00AM
553,20101229,6,2,1,83,46,Dec 29 2010 12:00AM
554,20101229,6,2,1,84,40,Dec 29 2010 12:00AM
555,20101229,6,2,2,84,30,Dec 29 2010 12:00AM
556,20101229,6,2,2,85,30,Dec 29 2010 12:00AM
557,20101229,6,2,1,85,36,Dec 29 2010 12:00AM
558,20101229,6,2,1,87,176,Dec 29 2010 12:00AM
559,20101229,6,2,2,87,200,Dec 29 2010 12:00AM
560,20101229,6,2,1,89,60,Dec 29 2010 12:00AM
561,20101229,6,2,1,90,93,Dec 29 2010 12:00AM
562,20101229,6,2,1,91,-74,Dec 29 2010 12:00AM
563,20101229,6,2,1,92,124,Dec 29 2010 12:00AM
564,20101229,6,2,1,94,29,Dec 29 2010 12:00AM
565,20101229,6,2,1,96,3,Dec 29 2010 12:00AM
566,20101229,6,3,1,10,308472,Dec 29 2010 12:00AM
567,20101229,6,3,1,11,176270,Dec 29 2010 12:00AM
568,20101229,6,3,1,60,22698,Dec 29 2010 12:00AM
569,20101229,6,3,2,60,23000,Dec 29 2010 12:00AM
570,20101229,6,3,2,61,2300,Dec 29 2010 12:00AM
571,20101229,6,3,1,61,2497,Dec 29 2010 12:00AM
572,20101229,6,3,1,62,2042,Dec 29 2010 12:00AM
573,20101229,6,3,2,62,1700,Dec 29 2010 12:00AM
574,20101229,6,3,2,65,380,Dec 29 2010 12:00AM
575,20101229,6,3,1,65,468,Dec 29 2010 12:00AM
576,20101229,6,3,1,66,426,Dec 29 2010 12:00AM
577,20101229,6,3,2,66,380,Dec 29 2010 12:00AM
578,20101229,6,3,2,67,200,Dec 29 2010 12:00AM
579,20101229,6,3,1,67,211,Dec 29 2010 12:00AM
580,20101229,6,3,1,68,158,Dec 29 2010 12:00AM
581,20101229,6,3,2,68,200,Dec 29 2010 12:00AM
582,20101229,6,3,1,69,47,Dec 29 2010 12:00AM
583,20101229,6,3,1,71,35,Dec 29 2010 12:00AM
584,20101229,6,3,2,71,70,Dec 29 2010 12:00AM
585,20101229,6,3,2,73,300,Dec 29 2010 12:00AM
586,20101229,6,3,1,73,281,Dec 29 2010 12:00AM
587,20101229,6,3,1,74,167,Dec 29 2010 12:00AM
588,20101229,6,3,2,74,100,Dec 29 2010 12:00AM
589,20101229,6,3,2,76,280,Dec 29 2010 12:00AM
590,20101229,6,3,1,76,310,Dec 29 2010 12:00AM
591,20101229,6,3,1,77,558,Dec 29 2010 12:00AM
592,20101229,6,3,2,77,550,Dec 29 2010 12:00AM
593,20101229,6,3,2,78,200,Dec 29 2010 12:00AM
594,20101229,6,3,1,78,154,Dec 29 2010 12:00AM
595,20101229,6,3,1,80,602,Dec 29 2010 12:00AM
596,20101229,6,3,2,80,550,Dec 29 2010 12:00AM
597,20101229,6,3,2,81,380,Dec 29 2010 12:00AM
598,20101229,6,3,1,81,372,Dec 29 2010 12:00AM
599,20101229,6,3,1,82,37,Dec 29 2010 12:00AM
600,20101229,6,3,2,82,40,Dec 29 2010 12:00AM
601,20101229,6,3,2,83,200,Dec 29 2010 12:00AM
602,20101229,6,3,1,83,130,Dec 29 2010 12:00AM
603,20101229,6,3,1,84,112,Dec 29 2010 12:00AM
604,20101229,6,3,2,84,100,Dec 29 2010 12:00AM
605,20101229,6,3,2,85,100,Dec 29 2010 12:00AM
606,20101229,6,3,1,85,104,Dec 29 2010 12:00AM
607,20101229,6,3,1,87,527,Dec 29 2010 12:00AM
608,20101229,6,3,2,87,480,Dec 29 2010 12:00AM
609,20101229,6,3,1,89,168,Dec 29 2010 12:00AM
610,20101229,6,3,1,90,259,Dec 29 2010 12:00AM
611,20101229,6,3,1,91,-207,Dec 29 2010 12:00AM
612,20101229,6,3,1,92,345,Dec 29 2010 12:00AM
613,20101229,6,3,1,94,84,Dec 29 2010 12:00AM
614,20101229,6,3,1,96,9,Dec 29 2010 12:00AM
615,20101229,6,4,1,60,16692,Dec 29 2010 12:00AM
616,20101229,6,4,2,60,17200,Dec 29 2010 12:00AM
617,20101229,6,4,2,61,1500,Dec 29 2010 12:00AM
618,20101229,6,4,1,61,1502,Dec 29 2010 12:00AM
619,20101229,6,4,1,62,1168,Dec 29 2010 12:00AM
620,20101229,6,4,2,62,1400,Dec 29 2010 12:00AM
621,20101229,6,4,2,65,280,Dec 29 2010 12:00AM
622,20101229,6,4,1,65,238,Dec 29 2010 12:00AM
623,20101229,6,4,1,66,216,Dec 29 2010 12:00AM
624,20101229,6,4,2,66,280,Dec 29 2010 12:00AM
625,20101229,6,4,2,67,100,Dec 29 2010 12:00AM
626,20101229,6,4,1,67,109,Dec 29 2010 12:00AM
627,20101229,6,4,1,68,82,Dec 29 2010 12:00AM
628,20101229,6,4,2,68,100,Dec 29 2010 12:00AM
629,20101229,6,4,1,69,24,Dec 29 2010 12:00AM
630,20101229,6,4,1,71,39,Dec 29 2010 12:00AM
631,20101229,6,4,2,71,50,Dec 29 2010 12:00AM
632,20101229,6,4,2,73,220,Dec 29 2010 12:00AM
633,20101229,6,4,1,73,157,Dec 29 2010 12:00AM
634,20101229,6,4,1,74,129,Dec 29 2010 12:00AM
635,20101229,6,4,2,74,200,Dec 29 2010 12:00AM
636,20101229,6,4,2,76,200,Dec 29 2010 12:00AM
637,20101229,6,4,1,76,191,Dec 29 2010 12:00AM
638,20101229,6,4,1,77,344,Dec 29 2010 12:00AM
639,20101229,6,4,2,77,380,Dec 29 2010 12:00AM
640,20101229,6,4,2,78,100,Dec 29 2010 12:00AM
641,20101229,6,4,1,78,104,Dec 29 2010 12:00AM
642,20101229,6,4,1,80,393,Dec 29 2010 12:00AM
643,20101229,6,4,2,80,380,Dec 29 2010 12:00AM
644,20101229,6,4,2,81,280,Dec 29 2010 12:00AM
645,20101229,6,4,1,81,243,Dec 29 2010 12:00AM
646,20101229,6,4,1,82,24,Dec 29 2010 12:00AM
647,20101229,6,4,2,82,30,Dec 29 2010 12:00AM
648,20101229,6,4,2,83,100,Dec 29 2010 12:00AM
649,20101229,6,4,1,83,84,Dec 29 2010 12:00AM
650,20101229,6,4,1,84,72,Dec 29 2010 12:00AM
651,20101229,6,4,2,84,90,Dec 29 2010 12:00AM
652,20101229,6,4,2,85,80,Dec 29 2010 12:00AM
653,20101229,6,4,1,85,67,Dec 29 2010 12:00AM
654,20101229,6,4,1,87,351,Dec 29 2010 12:00AM
655,20101229,6,4,2,87,380,Dec 29 2010 12:00AM
656,20101229,6,4,1,89,107,Dec 29 2010 12:00AM
657,20101229,6,4,1,90,165,Dec 29 2010 12:00AM
658,20101229,6,4,1,91,-132,Dec 29 2010 12:00AM
659,20101229,6,4,1,92,220,Dec 29 2010 12:00AM
660,20101229,6,4,1,94,55,Dec 29 2010 12:00AM
661,20101229,6,4,1,96,6,Dec 29 2010 12:00AM
662,20101229,6,5,1,60,9984,Dec 29 2010 12:00AM
663,20101229,6,5,2,60,9700,Dec 29 2010 12:00AM
664,20101229,6,5,2,61,850,Dec 29 2010 12:00AM
665,20101229,6,5,1,61,1098,Dec 29 2010 12:00AM
666,20101229,6,5,1,62,898,Dec 29 2010 12:00AM
667,20101229,6,5,2,62,750,Dec 29 2010 12:00AM
668,20101229,6,5,2,65,200,Dec 29 2010 12:00AM
669,20101229,6,5,1,65,198,Dec 29 2010 12:00AM
670,20101229,6,5,1,66,179,Dec 29 2010 12:00AM
671,20101229,6,5,2,66,100,Dec 29 2010 12:00AM
672,20101229,6,5,2,67,70,Dec 29 2010 12:00AM
673,20101229,6,5,1,67,88,Dec 29 2010 12:00AM
674,20101229,6,5,1,68,68,Dec 29 2010 12:00AM
675,20101229,6,5,2,68,60,Dec 29 2010 12:00AM
676,20101229,6,5,1,69,20,Dec 29 2010 12:00AM
677,20101229,6,5,1,71,18,Dec 29 2010 12:00AM
678,20101229,6,5,2,71,40,Dec 29 2010 12:00AM
679,20101229,6,5,2,73,120,Dec 29 2010 12:00AM
680,20101229,6,5,1,73,122,Dec 29 2010 12:00AM
681,20101229,6,5,1,74,148,Dec 29 2010 12:00AM
682,20101229,6,5,2,74,100,Dec 29 2010 12:00AM
683,20101229,6,5,2,76,100,Dec 29 2010 12:00AM
684,20101229,6,5,1,76,135,Dec 29 2010 12:00AM
685,20101229,6,5,1,77,243,Dec 29 2010 12:00AM
686,20101229,6,5,2,77,200,Dec 29 2010 12:00AM
687,20101229,6,5,2,78,70,Dec 29 2010 12:00AM
688,20101229,6,5,1,78,71,Dec 29 2010 12:00AM
689,20101229,6,5,1,80,262,Dec 29 2010 12:00AM
690,20101229,6,5,2,80,200,Dec 29 2010 12:00AM
691,20101229,6,5,2,81,200,Dec 29 2010 12:00AM
692,20101229,6,5,1,81,162,Dec 29 2010 12:00AM
693,20101229,6,5,1,82,16,Dec 29 2010 12:00AM
694,20101229,6,5,2,82,20,Dec 29 2010 12:00AM
695,20101229,6,5,2,83,50,Dec 29 2010 12:00AM
696,20101229,6,5,1,83,55,Dec 29 2010 12:00AM
697,20101229,6,5,1,84,47,Dec 29 2010 12:00AM
698,20101229,6,5,2,84,50,Dec 29 2010 12:00AM
699,20101229,6,5,2,85,40,Dec 29 2010 12:00AM
700,20101229,6,5,1,85,44,Dec 29 2010 12:00AM
701,20101229,6,5,1,87,234,Dec 29 2010 12:00AM
702,20101229,6,5,2,87,200,Dec 29 2010 12:00AM
703,20101229,6,5,1,89,71,Dec 29 2010 12:00AM
704,20101229,6,5,1,90,109,Dec 29 2010 12:00AM
705,20101229,6,5,1,91,-87,Dec 29 2010 12:00AM
706,20101229,6,5,1,92,145,Dec 29 2010 12:00AM
707,20101229,6,5,1,94,36,Dec 29 2010 12:00AM
708,20101229,6,5,1,96,4,Dec 29 2010 12:00AM
709,20101229,6,6,1,52,8772,Dec 29 2010 12:00AM
710,20101229,6,6,2,52,8300,Dec 29 2010 12:00AM
711,20101229,6,6,2,53,4100,Dec 29 2010 12:00AM
712,20101229,6,6,1,53,3759,Dec 29 2010 12:00AM
713,20101229,6,6,1,56,47208,Dec 29 2010 12:00AM
714,20101229,6,6,2,56,40600,Dec 29 2010 12:00AM
715,20101229,6,6,2,57,6700,Dec 29 2010 12:00AM
716,20101229,6,6,1,57,4177,Dec 29 2010 12:00AM
717,20101229,6,6,1,60,17108,Dec 29 2010 12:00AM
718,20101229,6,6,2,60,18000,Dec 29 2010 12:00AM
719,20101229,6,6,2,61,1500,Dec 29 2010 12:00AM
720,20101229,6,6,1,61,1539,Dec 29 2010 12:00AM
721,20101229,6,6,1,62,1368,Dec 29 2010 12:00AM
722,20101229,6,6,2,62,1400,Dec 29 2010 12:00AM
723,20101229,6,6,2,63,6900,Dec 29 2010 12:00AM
724,20101229,6,6,1,63,2443,Dec 29 2010 12:00AM
725,20101229,6,6,1,65,314,Dec 29 2010 12:00AM
726,20101229,6,6,2,65,280,Dec 29 2010 12:00AM
727,20101229,6,6,2,66,280,Dec 29 2010 12:00AM
728,20101229,6,6,1,66,285,Dec 29 2010 12:00AM
729,20101229,6,6,1,67,146,Dec 29 2010 12:00AM
730,20101229,6,6,2,67,200,Dec 29 2010 12:00AM
731,20101229,6,6,2,68,100,Dec 29 2010 12:00AM
732,20101229,6,6,1,68,109,Dec 29 2010 12:00AM
733,20101229,6,6,1,69,31,Dec 29 2010 12:00AM
734,20101229,6,6,1,71,36,Dec 29 2010 12:00AM
735,20101229,6,6,2,71,50,Dec 29 2010 12:00AM
736,20101229,6,6,2,72,550,Dec 29 2010 12:00AM
737,20101229,6,6,1,72,244,Dec 29 2010 12:00AM
738,20101229,6,6,1,73,201,Dec 29 2010 12:00AM
739,20101229,6,6,2,73,220,Dec 29 2010 12:00AM
740,20101229,6,6,2,74,200,Dec 29 2010 12:00AM
741,20101229,6,6,1,74,145,Dec 29 2010 12:00AM
742,20101229,6,6,1,76,896,Dec 29 2010 12:00AM
743,20101229,6,6,2,76,1400,Dec 29 2010 12:00AM
744,20101229,6,6,2,77,380,Dec 29 2010 12:00AM
745,20101229,6,6,1,77,417,Dec 29 2010 12:00AM
746,20101229,6,6,1,78,126,Dec 29 2010 12:00AM
747,20101229,6,6,2,78,100,Dec 29 2010 12:00AM
748,20101229,6,6,2,80,480,Dec 29 2010 12:00AM
749,20101229,6,6,1,80,487,Dec 29 2010 12:00AM
750,20101229,6,6,1,81,302,Dec 29 2010 12:00AM
751,20101229,6,6,2,81,280,Dec 29 2010 12:00AM
752,20101229,6,6,2,82,30,Dec 29 2010 12:00AM
753,20101229,6,6,1,82,31,Dec 29 2010 12:00AM
754,20101229,6,6,1,83,107,Dec 29 2010 12:00AM
755,20101229,6,6,2,83,100,Dec 29 2010 12:00AM
756,20101229,6,6,2,84,100,Dec 29 2010 12:00AM
757,20101229,6,6,1,84,94,Dec 29 2010 12:00AM
758,20101229,6,6,1,85,86,Dec 29 2010 12:00AM
759,20101229,6,6,2,85,90,Dec 29 2010 12:00AM
760,20101229,6,6,2,87,380,Dec 29 2010 12:00AM
761,20101229,6,6,1,87,410,Dec 29 2010 12:00AM
762,20101229,6,6,1,89,142,Dec 29 2010 12:00AM
763,20101229,6,6,1,90,218,Dec 29 2010 12:00AM
764,20101229,6,6,1,91,-174,Dec 29 2010 12:00AM
765,20101229,6,6,1,92,291,Dec 29 2010 12:00AM
766,20101229,6,6,1,94,3350,Dec 29 2010 12:00AM
767,20101229,6,6,1,96,7,Dec 29 2010 12:00AM
768,20101229,6,6,1,97,135,Dec 29 2010 12:00AM
769,20101229,6,6,1,99,9000,Dec 29 2010 12:00AM
770,20101229,6,6,2,101,162900,Dec 29 2010 12:00AM
771,20101229,6,6,1,101,125316,Dec 29 2010 12:00AM
772,20101229,6,7,1,4,147741,Dec 29 2010 12:00AM
773,20101229,6,7,1,6,199915,Dec 29 2010 12:00AM
774,20101229,6,7,1,7,6077,Dec 29 2010 12:00AM
775,20101229,6,7,1,8,3998,Dec 29 2010 12:00AM
776,20101229,6,7,1,13,31186,Dec 29 2010 12:00AM
777,20101229,6,7,1,14,19991,Dec 29 2010 12:00AM
778,20101229,6,7,1,15,38783,Dec 29 2010 12:00AM
779,20101229,6,7,1,18,9604,Dec 29 2010 12:00AM
780,20101229,6,7,1,19,30604,Dec 29 2010 12:00AM
781,20101229,6,7,1,20,10564,Dec 29 2010 12:00AM
782,20101229,6,7,1,21,109144,Dec 29 2010 12:00AM
783,20101229,6,7,1,22,8239,Dec 29 2010 12:00AM
784,20101229,6,7,1,23,3402,Dec 29 2010 12:00AM
785,20101229,6,7,1,24,16551,Dec 29 2010 12:00AM
786,20101229,6,7,1,28,13715,Dec 29 2010 12:00AM
787,20101229,6,7,1,29,124092,Dec 29 2010 12:00AM
788,20101229,6,7,1,31,94236,Dec 29 2010 12:00AM
789,20101229,6,7,1,32,24240,Dec 29 2010 12:00AM
790,20101229,6,7,1,33,18648,Dec 29 2010 12:00AM
791,20101229,6,7,1,34,14553,Dec 29 2010 12:00AM
792,20101229,6,7,1,35,29888,Dec 29 2010 12:00AM
793,20101229,6,7,1,37,22950,Dec 29 2010 12:00AM
794,20101229,6,7,1,38,22187,Dec 29 2010 12:00AM
795,20101229,6,7,1,39,89617,Dec 29 2010 12:00AM
796,20101229,6,7,1,40,20015,Dec 29 2010 12:00AM
797,20101229,6,7,1,42,350000,Dec 29 2010 12:00AM
798,20101229,6,7,1,43,-252026,Dec 29 2010 12:00AM
799,20101229,6,7,1,45,629882,Dec 29 2010 12:00AM
800,20101229,6,7,1,46,-58073,Dec 29 2010 12:00AM
801,20101229,6,7,1,100,14629,Dec 29 2010 12:00AM
802,20101229,7,1,1,60,37080,Dec 29 2010 12:00AM
803,20101229,7,1,2,60,36600,Dec 29 2010 12:00AM
804,20101229,7,1,2,61,3100,Dec 29 2010 12:00AM
805,20101229,7,1,1,61,2966,Dec 29 2010 12:00AM
806,20101229,7,1,1,62,3337,Dec 29 2010 12:00AM
807,20101229,7,1,2,62,2800,Dec 29 2010 12:00AM
808,20101229,7,1,2,65,550,Dec 29 2010 12:00AM
809,20101229,7,1,1,65,711,Dec 29 2010 12:00AM
810,20101229,7,1,1,66,647,Dec 29 2010 12:00AM
811,20101229,7,1,2,66,550,Dec 29 2010 12:00AM
812,20101229,7,1,2,67,280,Dec 29 2010 12:00AM
813,20101229,7,1,1,67,324,Dec 29 2010 12:00AM
814,20101229,7,1,1,68,243,Dec 29 2010 12:00AM
815,20101229,7,1,2,68,200,Dec 29 2010 12:00AM
816,20101229,7,1,1,69,71,Dec 29 2010 12:00AM
817,20101229,7,1,1,71,63,Dec 29 2010 12:00AM
818,20101229,7,1,2,71,90,Dec 29 2010 12:00AM
819,20101229,7,1,2,73,400,Dec 29 2010 12:00AM
820,20101229,7,1,1,73,432,Dec 29 2010 12:00AM
821,20101229,7,1,1,74,255,Dec 29 2010 12:00AM
822,20101229,7,1,2,74,200,Dec 29 2010 12:00AM
823,20101229,7,1,2,76,380,Dec 29 2010 12:00AM
824,20101229,7,1,1,76,477,Dec 29 2010 12:00AM
825,20101229,7,1,1,77,858,Dec 29 2010 12:00AM
826,20101229,7,1,2,77,850,Dec 29 2010 12:00AM
827,20101229,7,1,2,78,280,Dec 29 2010 12:00AM
828,20101229,7,1,1,78,227,Dec 29 2010 12:00AM
829,20101229,7,1,1,80,859,Dec 29 2010 12:00AM
830,20101229,7,1,2,80,950,Dec 29 2010 12:00AM
831,20101229,7,1,2,81,550,Dec 29 2010 12:00AM
832,20101229,7,1,1,81,532,Dec 29 2010 12:00AM
833,20101229,7,1,1,82,51,Dec 29 2010 12:00AM
834,20101229,7,1,2,82,60,Dec 29 2010 12:00AM
835,20101229,7,1,2,83,200,Dec 29 2010 12:00AM
836,20101229,7,1,1,83,178,Dec 29 2010 12:00AM
837,20101229,7,1,1,84,147,Dec 29 2010 12:00AM
838,20101229,7,1,2,84,200,Dec 29 2010 12:00AM
839,20101229,7,1,2,85,200,Dec 29 2010 12:00AM
840,20101229,7,1,1,85,142,Dec 29 2010 12:00AM
841,20101229,7,1,1,87,810,Dec 29 2010 12:00AM
842,20101229,7,1,2,87,750,Dec 29 2010 12:00AM
843,20101229,7,1,1,89,144,Dec 29 2010 12:00AM
844,20101229,7,1,1,90,221,Dec 29 2010 12:00AM
845,20101229,7,1,1,91,-177,Dec 29 2010 12:00AM
846,20101229,7,1,1,92,295,Dec 29 2010 12:00AM
847,20101229,7,1,1,94,273,Dec 29 2010 12:00AM
848,20101229,7,1,1,96,9,Dec 29 2010 12:00AM
849,20101229,7,2,1,12,27642,Dec 29 2010 12:00AM
850,20101229,7,6,1,52,782,Dec 29 2010 12:00AM
851,20101229,7,6,2,52,900,Dec 29 2010 12:00AM
852,20101229,7,6,2,53,1100,Dec 29 2010 12:00AM
853,20101229,7,6,1,53,782,Dec 29 2010 12:00AM
854,20101229,7,6,1,56,28863,Dec 29 2010 12:00AM
855,20101229,7,6,2,56,28900,Dec 29 2010 12:00AM
856,20101229,7,6,2,57,2300,Dec 29 2010 12:00AM
857,20101229,7,6,1,57,2607,Dec 29 2010 12:00AM
858,20101229,7,6,1,60,28840,Dec 29 2010 12:00AM
859,20101229,7,6,2,60,28200,Dec 29 2010 12:00AM
860,20101229,7,6,2,61,2500,Dec 29 2010 12:00AM
861,20101229,7,6,1,61,3172,Dec 29 2010 12:00AM
862,20101229,7,6,1,62,2307,Dec 29 2010 12:00AM
863,20101229,7,6,2,62,2200,Dec 29 2010 12:00AM
864,20101229,7,6,2,63,13500,Dec 29 2010 12:00AM
865,20101229,7,6,1,63,2347,Dec 29 2010 12:00AM
866,20101229,7,6,1,65,469,Dec 29 2010 12:00AM
867,20101229,7,6,2,65,480,Dec 29 2010 12:00AM
868,20101229,7,6,2,66,480,Dec 29 2010 12:00AM
869,20101229,7,6,1,66,426,Dec 29 2010 12:00AM
870,20101229,7,6,1,67,217,Dec 29 2010 12:00AM
871,20101229,7,6,2,67,200,Dec 29 2010 12:00AM
872,20101229,7,6,2,68,200,Dec 29 2010 12:00AM
873,20101229,7,6,1,68,161,Dec 29 2010 12:00AM
874,20101229,7,6,1,69,47,Dec 29 2010 12:00AM
875,20101229,7,6,1,71,49,Dec 29 2010 12:00AM
876,20101229,7,6,2,71,70,Dec 29 2010 12:00AM
877,20101229,7,6,2,72,480,Dec 29 2010 12:00AM
878,20101229,7,6,1,72,156,Dec 29 2010 12:00AM
879,20101229,7,6,1,73,300,Dec 29 2010 12:00AM
880,20101229,7,6,2,73,300,Dec 29 2010 12:00AM
881,20101229,7,6,2,74,200,Dec 29 2010 12:00AM
882,20101229,7,6,1,74,217,Dec 29 2010 12:00AM
883,20101229,7,6,1,76,985,Dec 29 2010 12:00AM
884,20101229,7,6,2,76,3100,Dec 29 2010 12:00AM
885,20101229,7,6,2,77,550,Dec 29 2010 12:00AM
886,20101229,7,6,1,77,636,Dec 29 2010 12:00AM
887,20101229,7,6,1,78,179,Dec 29 2010 12:00AM
888,20101229,7,6,2,78,200,Dec 29 2010 12:00AM
