CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
3,20120331,1.0001,0.9997,Mar 31 2012 12:00AM
3,20120401,1.0001,1.0007,Apr  1 2012 12:00AM
3,20120402,1.0005,0.9998,Apr  2 2012 12:00AM
3,20120403,1.0005,1.0015,Apr  3 2012 12:00AM
3,20120404,1.0005,1.0003,Apr  4 2012 12:00AM
3,20120405,1.0001,1.0008,Apr  5 2012 12:00AM
3,20120406,1.0001,0.9996,Apr  6 2012 12:00AM
3,20120407,1.0001,1.0008,Apr  7 2012 12:00AM
3,20120408,1.0001,0.9999,Apr  8 2012 12:00AM
3,20120409,1.0004,1.0007,Apr  9 2012 12:00AM
3,20120410,1.0004,0.9996,Apr 10 2012 12:00AM
3,20120411,1.0004,1.0005,Apr 11 2012 12:00AM
3,20120412,1.0001,1,Apr 12 2012 12:00AM
3,20120413,1.0001,1.0002,Apr 13 2012 12:00AM
3,20120414,1.0001,0.9997,Apr 14 2012 12:00AM
3,20120415,1.0001,1.0003,Apr 15 2012 12:00AM
3,20120416,1.0004,1.0002,Apr 16 2012 12:00AM
3,20120417,1.0004,1.001,Apr 17 2012 12:00AM
3,20120418,1.0004,1.0003,Apr 18 2012 12:00AM
3,20120419,1.0001,1.0008,Apr 19 2012 12:00AM
3,20120420,1.0001,0.9994,Apr 20 2012 12:00AM
3,20120421,1.0001,1.0008,Apr 21 2012 12:00AM
3,20120422,1.0001,0.9997,Apr 22 2012 12:00AM
3,20120423,1.0004,1.0012,Apr 23 2012 12:00AM
3,20120424,1.0004,0.9997,Apr 24 2012 12:00AM
3,20120425,1.0004,1.0007,Apr 25 2012 12:00AM
3,20120426,1.0001,0.9996,Apr 26 2012 12:00AM
3,20120427,1.0001,1.0002,Apr 27 2012 12:00AM
3,20120428,1.0002,0.9998,Apr 28 2012 12:00AM
3,20120429,1.0001,1.001,Apr 29 2012 12:00AM
3,20120430,0.9994,0.998801,Apr 30 2012 12:00AM
3,20120501,0.9994,0.9995,May  1 2012 12:00AM
3,20120502,0.9994,0.998901,May  2 2012 12:00AM
3,20120503,0.9995,1,May  3 2012 12:00AM
3,20120504,1.0001,0.9996,May  4 2012 12:00AM
3,20120505,1.0003,1.0004,May  5 2012 12:00AM
3,20120506,1.0002,0.9996,May  6 2012 12:00AM
3,20120507,1.001,1.0013,May  7 2012 12:00AM
3,20120508,1.001,1.0009,May  8 2012 12:00AM
3,20120509,1.001,1.0018,May  9 2012 12:00AM
3,20120510,1.0002,1.0002,May 10 2012 12:00AM
3,20120511,1.0003,1.0009,May 11 2012 12:00AM
3,20120512,1.0002,0.9999,May 12 2012 12:00AM
3,20120513,1.0004,1.0009,May 13 2012 12:00AM
3,20120514,1.0015,1.0007,May 14 2012 12:00AM
3,20120515,1.0015,1.0017,May 15 2012 12:00AM
3,20120516,1.0014,1.0009,May 16 2012 12:00AM
3,20120517,1.0014,1.00231,May 17 2012 12:00AM
3,20120518,1.0003,0.9994,May 18 2012 12:00AM
3,20120519,1.0004,1.0007,May 19 2012 12:00AM
3,20120520,1.0002,1,May 20 2012 12:00AM
3,20120521,1.0005,1.0014,May 21 2012 12:00AM
3,20120522,1.0005,0.9996,May 22 2012 12:00AM
3,20120523,1.0005,1.0012,May 23 2012 12:00AM
3,20120524,1.0002,0.9994,May 24 2012 12:00AM
3,20120525,1.0002,1.0008,May 25 2012 12:00AM
3,20120526,1.001,1.0007,May 26 2012 12:00AM
3,20120527,1.001,1.0011,May 27 2012 12:00AM
3,20120528,1.001,1,May 28 2012 12:00AM
3,20120529,1.001,1.001,May 29 2012 12:00AM
3,20120530,1.001,1,May 30 2012 12:00AM
3,20120531,1.0003,1.0007,May 31 2012 12:00AM
3,20120601,1.0002,0.9995,Jun  1 2012 12:00AM
3,20120602,1.0001,1.0005,Jun  2 2012 12:00AM
3,20120603,1.0002,0.9996,Jun  3 2012 12:00AM
3,20120604,1.0007,1.0009,Jun  4 2012 12:00AM
3,20120605,1.0007,1.0004,Jun  5 2012 12:00AM
3,20120606,1.0007,1.001,Jun  6 2012 12:00AM
3,20120607,1.0003,0.9996,Jun  7 2012 12:00AM
3,20120608,1.0002,1.0007,Jun  8 2012 12:00AM
3,20120609,1.0002,1.0001,Jun  9 2012 12:00AM
3,20120610,1.0003,1.0012,Jun 10 2012 12:00AM
3,20120611,1.0007,1.0004,Jun 11 2012 12:00AM
3,20120612,1.0007,1.0014,Jun 12 2012 12:00AM
3,20120613,1.0007,1.0001,Jun 13 2012 12:00AM
3,20120614,1.0003,1.0008,Jun 14 2012 12:00AM
3,20120615,1.0003,1,Jun 15 2012 12:00AM
3,20120616,1.0003,1.0013,Jun 16 2012 12:00AM
3,20120617,1.0003,0.9996,Jun 17 2012 12:00AM
3,20120618,1.0009,1.001,Jun 18 2012 12:00AM
3,20120619,1.0009,0.9999,Jun 19 2012 12:00AM
3,20120620,1.0009,1.0011,Jun 20 2012 12:00AM
3,20120621,1.0002,0.9998,Jun 21 2012 12:00AM
3,20120622,1.0002,1.0004,Jun 22 2012 12:00AM
3,20120623,1.0002,1,Jun 23 2012 12:00AM
3,20120624,1.0002,1.0005,Jun 24 2012 12:00AM
3,20120625,1.001,1,Jun 25 2012 12:00AM
3,20120626,1.001,1.001,Jun 26 2012 12:00AM
3,20120627,1.001,1.0007,Jun 27 2012 12:00AM
3,20120628,1.0003,1.001,Jun 28 2012 12:00AM
3,20120629,1.0002,1.0002,Jun 29 2012 12:00AM
3,20120630,1.0002,1.001,Jun 30 2012 12:00AM
3,20120701,1.0002,1.0001,Jul  1 2012 12:00AM
3,20120702,1.0005,1.0007,Jul  2 2012 12:00AM
3,20120703,1.0005,0.9998,Jul  3 2012 12:00AM
3,20120704,1.0005,1.0013,Jul  4 2012 12:00AM
3,20120705,1.0001,1,Jul  5 2012 12:00AM
3,20120706,1.0001,1.0002,Jul  6 2012 12:00AM
3,20120707,1.0001,0.9999,Jul  7 2012 12:00AM
3,20120708,1.0005,1.001,Jul  8 2012 12:00AM
3,20120709,1.0005,0.9999,Jul  9 2012 12:00AM
3,20120710,1.0005,1.0015,Jul 10 2012 12:00AM
3,20120711,1.0005,1.0001,Jul 11 2012 12:00AM
3,20120712,1.0001,1.0005,Jul 12 2012 12:00AM
3,20120713,1.0001,0.9996,Jul 13 2012 12:00AM
3,20120714,1,1.0009,Jul 14 2012 12:00AM
3,20120715,1,0.9997,Jul 15 2012 12:00AM
3,20120716,1.0005,1.0009,Jul 16 2012 12:00AM
3,20120717,1.0005,0.9997,Jul 17 2012 12:00AM
3,20120718,1.0005,1.0014,Jul 18 2012 12:00AM
3,20120719,1.0002,1.0001,Jul 19 2012 12:00AM
3,20120720,1.0001,1.0002,Jul 20 2012 12:00AM
3,20120721,1.0001,0.9996,Jul 21 2012 12:00AM
3,20120722,1.0001,1.0003,Jul 22 2012 12:00AM
3,20120723,1.0003,1.0003,Jul 23 2012 12:00AM
3,20120724,1.0003,1.0005,Jul 24 2012 12:00AM
3,20120725,1.0003,0.9995,Jul 25 2012 12:00AM
3,20120726,1.0001,1.001,Jul 26 2012 12:00AM
3,20120727,1.0001,0.9998,Jul 27 2012 12:00AM
3,20120728,1.0001,1.0008,Jul 28 2012 12:00AM
3,20120729,1.0001,0.9996,Jul 29 2012 12:00AM
3,20120730,1.0005,1.0008,Jul 30 2012 12:00AM
3,20120731,1.0005,0.9998,Jul 31 2012 12:00AM
3,20120801,1.0005,1.0009,Aug  1 2012 12:00AM
3,20120802,1.0005,0.9998,Aug  2 2012 12:00AM
3,20120803,1.0001,1.0009,Aug  3 2012 12:00AM
3,20120804,1.0002,0.9994,Aug  4 2012 12:00AM
3,20120805,1.0002,1.0003,Aug  5 2012 12:00AM
3,20120806,1.0005,1.0005,Aug  6 2012 12:00AM
3,20120807,1.0005,1.0012,Aug  7 2012 12:00AM
3,20120808,1.0005,0.9998,Aug  8 2012 12:00AM
3,20120809,1.0001,1.0001,Aug  9 2012 12:00AM
3,20120810,1.0001,0.9996,Aug 10 2012 12:00AM
3,20120811,1.0001,1.001,Aug 11 2012 12:00AM
3,20120812,1.0001,0.9993,Aug 12 2012 12:00AM
3,20120813,1.0004,1.001,Aug 13 2012 12:00AM
3,20120814,1.0004,0.9996,Aug 14 2012 12:00AM
3,20120815,1.0004,1.0008,Aug 15 2012 12:00AM
3,20120816,1.0002,0.9995,Aug 16 2012 12:00AM
3,20120817,1.0003,1.0013,Aug 17 2012 12:00AM
3,20120818,1.0001,0.9996,Aug 18 2012 12:00AM
3,20120819,1.0002,1.0011,Aug 19 2012 12:00AM
3,20120820,1.0004,0.9996,Aug 20 2012 12:00AM
3,20120821,1.0004,1.0005,Aug 21 2012 12:00AM
3,20120822,1.0004,0.9996,Aug 22 2012 12:00AM
3,20120823,1.0004,1.0007,Aug 23 2012 12:00AM
3,20120824,1.0002,1.0002,Aug 24 2012 12:00AM
3,20120825,1.0003,1.0005,Aug 25 2012 12:00AM
3,20120826,1.0005,0.9999,Aug 26 2012 12:00AM
3,20120827,1.001,1.0015,Aug 27 2012 12:00AM
3,20120828,1.001,1.0002,Aug 28 2012 12:00AM
3,20120829,1.001,1.0015,Aug 29 2012 12:00AM
3,20120830,1.0003,1.0001,Aug 30 2012 12:00AM
3,20120831,1.0003,1.0008,Aug 31 2012 12:00AM
3,20120901,1.0009,1.0002,Sep  1 2012 12:00AM
3,20120902,1.0004,1.0013,Sep  2 2012 12:00AM
3,20120903,1.0012,1.0007,Sep  3 2012 12:00AM
3,20120904,1.0012,1.0017,Sep  4 2012 12:00AM
3,20120905,1.0012,1.0002,Sep  5 2012 12:00AM
3,20120906,1.0004,1.0009,Sep  6 2012 12:00AM
3,20120907,1.0004,0.9999,Sep  7 2012 12:00AM
3,20120908,1.0004,1.001,Sep  8 2012 12:00AM
3,20120909,1.0007,0.9999,Sep  9 2012 12:00AM
3,20120910,1.0015,1.0017,Sep 10 2012 12:00AM
3,20120911,1.0015,1.001,Sep 11 2012 12:00AM
3,20120912,1.0015,1.0017,Sep 12 2012 12:00AM
3,20120913,1.0003,0.9994,Sep 13 2012 12:00AM
3,20120914,1.0004,1.0009,Sep 14 2012 12:00AM
3,20120915,1.0007,1,Sep 15 2012 12:00AM
3,20120916,1.0002,1.0002,Sep 16 2012 12:00AM
3,20120917,1.0012,1.0012,Sep 17 2012 12:00AM
3,20120918,1.0012,1.002,Sep 18 2012 12:00AM
3,20120919,1.0012,1.0007,Sep 19 2012 12:00AM
3,20120920,1.0005,1.0012,Sep 20 2012 12:00AM
3,20120921,1.0005,1,Sep 21 2012 12:00AM
3,20120922,1.0003,1.0008,Sep 22 2012 12:00AM
3,20120923,1.0003,1.0002,Sep 23 2012 12:00AM
3,20120924,1.0011,1.0015,Sep 24 2012 12:00AM
3,20120925,1.0011,1.0008,Sep 25 2012 12:00AM
3,20120926,1.0011,1.0019,Sep 26 2012 12:00AM
3,20120927,1.0004,0.9998,Sep 27 2012 12:00AM
3,20120928,1.0003,1.0013,Sep 28 2012 12:00AM
3,20120929,1.0002,0.9999,Sep 29 2012 12:00AM
3,20120930,1.0003,1.001,Sep 30 2012 12:00AM
3,20121001,1.0015,1.0014,Oct  1 2012 12:00AM
3,20121002,1.0015,1.0021,Oct  2 2012 12:00AM
3,20121003,1.0015,1.0007,Oct  3 2012 12:00AM
3,20121004,1.0015,1.0022,Oct  4 2012 12:00AM
3,20121005,1.0009,1.0009,Oct  5 2012 12:00AM
3,20121006,1.0003,1.0004,Oct  6 2012 12:00AM
3,20121007,1.0003,1.0002,Oct  7 2012 12:00AM
3,20121008,1.001,1.0015,Oct  8 2012 12:00AM
3,20121009,1.001,1.0009,Oct  9 2012 12:00AM
3,20121010,1.001,1.0012,Oct 10 2012 12:00AM
3,20121011,1.0002,0.9998,Oct 11 2012 12:00AM
3,20121012,1.0001,1.0004,Oct 12 2012 12:00AM
3,20121013,1.0001,0.9996,Oct 13 2012 12:00AM
3,20121014,1.0001,1.001,Oct 14 2012 12:00AM
3,20121015,1.002,1.0015,Oct 15 2012 12:00AM
3,20121016,1.002,1.00301,Oct 16 2012 12:00AM
3,20121017,1.002,1.0017,Oct 17 2012 12:00AM
3,20121018,1.0004,1.0009,Oct 18 2012 12:00AM
3,20121019,1.0003,0.9996,Oct 19 2012 12:00AM
3,20121020,1.0003,1.0012,Oct 20 2012 12:00AM
3,20121021,1.0004,1.0001,Oct 21 2012 12:00AM
3,20121022,1.0011,1.0017,Oct 22 2012 12:00AM
3,20121023,1.0011,1.0002,Oct 23 2012 12:00AM
3,20121024,1.0011,1.0017,Oct 24 2012 12:00AM
3,20121025,1.0002,1,Oct 25 2012 12:00AM
3,20121026,1.0002,1.0009,Oct 26 2012 12:00AM
3,20121027,1.0002,1.0001,Oct 27 2012 12:00AM
3,20121028,1.0005,1.0014,Oct 28 2012 12:00AM
3,20121029,1.0015,1.0005,Oct 29 2012 12:00AM
3,20121030,1.0015,1.0018,Oct 30 2012 12:00AM
3,20121031,1.0015,1.001,Oct 31 2012 12:00AM
3,20121101,1.0015,1.0015,Nov  1 2012 12:00AM
3,20121102,1.0004,1.0003,Nov  2 2012 12:00AM
3,20121103,1.0004,1.001,Nov  3 2012 12:00AM
3,20121104,1.0004,0.9998,Nov  4 2012 12:00AM
3,20121105,1.0004,1.0012,Nov  5 2012 12:00AM
3,20121106,1.0004,0.9999,Nov  6 2012 12:00AM
3,20121107,1.0004,1.0012,Nov  7 2012 12:00AM
3,20121108,1.0004,0.9995,Nov  8 2012 12:00AM
3,20121109,1.0004,1.0012,Nov  9 2012 12:00AM
3,20121110,1.0004,1.0004,Nov 10 2012 12:00AM
3,20121111,1.0004,1.0009,Nov 11 2012 12:00AM
3,20121112,1.0004,0.9998,Nov 12 2012 12:00AM
3,20121113,1.0004,1.0013,Nov 13 2012 12:00AM
3,20121114,1.0004,1.0002,Nov 14 2012 12:00AM
3,20121115,1.0004,1.0008,Nov 15 2012 12:00AM
3,20121116,1.0004,1.0001,Nov 16 2012 12:00AM
3,20121117,1.0004,1.0007,Nov 17 2012 12:00AM
3,20121118,1.0004,0.9999,Nov 18 2012 12:00AM
3,20121119,1.0004,1.0012,Nov 19 2012 12:00AM
3,20121120,1.0004,1.0004,Nov 20 2012 12:00AM
3,20121121,1.0004,1.0008,Nov 21 2012 12:00AM
3,20121122,1.0004,1.0001,Nov 22 2012 12:00AM
3,20121123,1.0004,1.0007,Nov 23 2012 12:00AM
3,20121124,1.0004,1.0003,Nov 24 2012 12:00AM
3,20121125,1.0004,1.0005,Nov 25 2012 12:00AM
3,20121126,1.0004,0.9999,Nov 26 2012 12:00AM
3,20121127,1.0004,1.0009,Nov 27 2012 12:00AM
3,20121128,1.0004,1.0001,Nov 28 2012 12:00AM
3,20121129,1.0004,1.0012,Nov 29 2012 12:00AM
3,20121130,1.0004,1.0004,Nov 30 2012 12:00AM
3,20121201,1.0004,1.001,Dec  1 2012 12:00AM
3,20121202,1.0004,0.9997,Dec  2 2012 12:00AM
3,20121203,1.0004,1.001,Dec  3 2012 12:00AM
3,20121204,1.0004,1.0001,Dec  4 2012 12:00AM
3,20121205,1.0004,1.001,Dec  5 2012 12:00AM
3,20121206,1.0004,0.9996,Dec  6 2012 12:00AM
3,20121207,1.0004,1.0004,Dec  7 2012 12:00AM
3,20121208,1.0004,1,Dec  8 2012 12:00AM
3,20121209,1.0004,1.0005,Dec  9 2012 12:00AM
3,20121210,1.0004,0.9995,Dec 10 2012 12:00AM
3,20121211,1.0004,1.0013,Dec 11 2012 12:00AM
3,20121212,1.0004,0.9996,Dec 12 2012 12:00AM
3,20121213,1.0004,1.0009,Dec 13 2012 12:00AM
3,20121214,1.0004,1.0004,Dec 14 2012 12:00AM
3,20121215,1.0004,1.0009,Dec 15 2012 12:00AM
3,20121216,1.0004,0.9997,Dec 16 2012 12:00AM
3,20121217,1.0004,1.0007,Dec 17 2012 12:00AM
3,20121218,1.0004,0.9996,Dec 18 2012 12:00AM
3,20121219,1.0004,1.001,Dec 19 2012 12:00AM
3,20121220,1.0004,0.9997,Dec 20 2012 12:00AM
3,20121221,1.0004,1.001,Dec 21 2012 12:00AM
3,20121222,1.0004,1.0002,Dec 22 2012 12:00AM
3,20121223,1.0004,1.0013,Dec 23 2012 12:00AM
3,20121224,1.0004,0.9997,Dec 24 2012 12:00AM
3,20121225,1.0004,1.0009,Dec 25 2012 12:00AM
3,20121226,1.0004,1.0002,Dec 26 2012 12:00AM
3,20121227,1.0004,1.0004,Dec 27 2012 12:00AM
3,20121228,1.0004,0.9999,Dec 28 2012 12:00AM
3,20121229,1.0004,1.0005,Dec 29 2012 12:00AM
3,20121230,1.0004,0.9997,Dec 30 2012 12:00AM
3,20121231,1.0004,1.0005,Dec 31 2012 12:00AM
3,20130101,1.0004,1.0002,Jan  1 2013 12:00AM
3,20130102,1.0004,1.0005,Jan  2 2013 12:00AM
3,20130103,1.0009,1.0002,Jan  3 2013 12:00AM
3,20130104,1.0009,1.0012,Jan  4 2013 12:00AM
3,20130105,1.0009,0.9998,Jan  5 2013 12:00AM
3,20130106,1.0009,1.0014,Jan  6 2013 12:00AM
3,20130107,1.0009,1.0005,Jan  7 2013 12:00AM
3,20130108,1.0009,1.0018,Jan  8 2013 12:00AM
3,20130109,1.0009,1.0003,Jan  9 2013 12:00AM
3,20130110,1.0009,1.0015,Jan 10 2013 12:00AM
3,20130111,1.0009,1.0002,Jan 11 2013 12:00AM
3,20130112,1.0009,1.001,Jan 12 2013 12:00AM
3,20130113,1.0009,1.0002,Jan 13 2013 12:00AM
3,20130114,1.0009,1.0012,Jan 14 2013 12:00AM
3,20130115,1.0009,1.0004,Jan 15 2013 12:00AM
3,20130116,1.0009,1.001,Jan 16 2013 12:00AM
3,20130117,1.0009,1.0008,Jan 17 2013 12:00AM
3,20130118,1.0009,1.0011,Jan 18 2013 12:00AM
3,20130119,1.0009,0.9999,Jan 19 2013 12:00AM
3,20130120,1.0009,1.0015,Jan 20 2013 12:00AM
3,20130121,1.0009,1.0003,Jan 21 2013 12:00AM
3,20130122,1.0009,1.001,Jan 22 2013 12:00AM
3,20130123,1.0009,1.0007,Jan 23 2013 12:00AM
3,20130124,1.0009,1.0011,Jan 24 2013 12:00AM
3,20130125,1.0009,1.0003,Jan 25 2013 12:00AM
3,20130126,1.0009,1.0015,Jan 26 2013 12:00AM
3,20130127,1.0009,1.0002,Jan 27 2013 12:00AM
3,20130128,1.0009,1.0019,Jan 28 2013 12:00AM
3,20130129,1.0009,1.0001,Jan 29 2013 12:00AM
3,20130130,1.0009,1.0012,Jan 30 2013 12:00AM
3,20130131,1.0009,1.0008,Jan 31 2013 12:00AM
3,20130201,1.0009,1.0013,Feb  1 2013 12:00AM
3,20130202,1.0009,1.0008,Feb  2 2013 12:00AM
3,20130203,1.0009,1.0018,Feb  3 2013 12:00AM
3,20130204,1.0009,1.0008,Feb  4 2013 12:00AM
3,20130205,1.0009,1.001,Feb  5 2013 12:00AM
3,20130206,1.0009,1.0007,Feb  6 2013 12:00AM
3,20130207,1.0009,1.0018,Feb  7 2013 12:00AM
3,20130208,1.0009,1.0002,Feb  8 2013 12:00AM
3,20130209,1.00614,1.00715,Feb  9 2013 12:00AM
3,20130210,1.00614,1.00573,Feb 10 2013 12:00AM
3,20130211,1.00614,1.00624,Feb 11 2013 12:00AM
3,20130212,1.00614,1.00543,Feb 12 2013 12:00AM
3,20130213,1.00614,1.00614,Feb 13 2013 12:00AM
3,20130214,1.00614,1.00573,Feb 14 2013 12:00AM
3,20130215,1.00614,1.00614,Feb 15 2013 12:00AM
3,20130216,1.00614,1.00533,Feb 16 2013 12:00AM
3,20130217,1.00614,1.00675,Feb 17 2013 12:00AM
3,20130218,1.00614,1.00503,Feb 18 2013 12:00AM
3,20130219,1.00614,1.00685,Feb 19 2013 12:00AM
3,20130220,1.00614,1.00573,Feb 20 2013 12:00AM
3,20130221,0.714286,0.714592,Feb 21 2013 12:00AM
3,20130222,0.714286,0.714031,Feb 22 2013 12:00AM
3,20130223,0.714286,0.714643,Feb 23 2013 12:00AM
3,20130224,0.714286,0.714082,Feb 24 2013 12:00AM
3,20130225,0.714286,0.714592,Feb 25 2013 12:00AM
3,20130226,0.714286,0.714031,Feb 26 2013 12:00AM
3,20130227,0.714286,0.714541,Feb 27 2013 12:00AM
3,20130228,0.714286,0.714031,Feb 28 2013 12:00AM
3,20130301,0.714286,0.714796,Mar  1 2013 12:00AM
3,20130302,0.714286,0.714031,Mar  2 2013 12:00AM
3,20130303,0.714286,0.714745,Mar  3 2013 12:00AM
3,20130304,0.714286,0.714031,Mar  4 2013 12:00AM
3,20130305,0.714286,0.714592,Mar  5 2013 12:00AM
3,20130306,0.714286,0.71398,Mar  6 2013 12:00AM
3,20130307,0.540541,0.540804,Mar  7 2013 12:00AM
3,20130308,0.526316,0.526177,Mar  8 2013 12:00AM
3,20130309,0.533333,0.533419,Mar  9 2013 12:00AM
3,20130310,0.569801,0.569606,Mar 10 2013 12:00AM
3,20130311,0.569801,0.570093,Mar 11 2013 12:00AM
3,20130312,0.569801,0.569606,Mar 12 2013 12:00AM
3,20130313,0.56338,0.563412,Mar 13 2013 12:00AM
3,20130314,0.56338,0.563285,Mar 14 2013 12:00AM
3,20130315,0.550995,0.551238,Mar 15 2013 12:00AM
3,20130316,0.550995,0.550691,Mar 16 2013 12:00AM
3,20130317,0.550995,0.550995,Mar 17 2013 12:00AM
3,20130318,0.550995,0.550782,Mar 18 2013 12:00AM
3,20130319,0.550995,0.551177,Mar 19 2013 12:00AM
3,20130320,0.493852,0.493754,Mar 20 2013 12:00AM
3,20130321,0.493852,0.493974,Mar 21 2013 12:00AM
3,20130322,0.493803,0.493657,Mar 22 2013 12:00AM
3,20130323,0.493803,0.493925,Mar 23 2013 12:00AM
3,20130324,0.493803,0.493608,Mar 24 2013 12:00AM
3,20130325,0.493852,0.4939,Mar 25 2013 12:00AM
3,20130326,0.493852,0.493754,Mar 26 2013 12:00AM
3,20130327,0.493852,0.493998,Mar 27 2013 12:00AM
3,20130328,0.493852,0.493705,Mar 28 2013 12:00AM
3,20130329,0.493852,0.4939,Mar 29 2013 12:00AM
3,20130330,0.493852,0.493705,Mar 30 2013 12:00AM
3,20130331,0.493852,0.493925,Mar 31 2013 12:00AM
3,20130401,0.493852,0.493754,Apr  1 2013 12:00AM
3,20130402,0.493852,0.493949,Apr  2 2013 12:00AM
3,20130403,0.493852,0.493705,Apr  3 2013 12:00AM
3,20130404,0.493852,0.494071,Apr  4 2013 12:00AM
3,20130405,0.493852,0.493657,Apr  5 2013 12:00AM
3,20130406,0.493852,0.4939,Apr  6 2013 12:00AM
3,20130407,0.455602,0.455519,Apr  7 2013 12:00AM
3,20130408,0.455602,0.455768,Apr  8 2013 12:00AM
3,20130409,0.455602,0.455519,Apr  9 2013 12:00AM
3,20130410,0.455602,0.455602,Apr 10 2013 12:00AM
3,20130411,0.455602,0.45556,Apr 11 2013 12:00AM
3,20130412,0.465138,0.465268,Apr 12 2013 12:00AM
3,20130413,0.465138,0.464922,Apr 13 2013 12:00AM
3,20130414,0.465138,0.465268,Apr 14 2013 12:00AM
3,20130415,0.465138,0.465095,Apr 15 2013 12:00AM
3,20130416,0.465138,0.465289,Apr 16 2013 12:00AM
3,20130417,0.465138,0.465008,Apr 17 2013 12:00AM
3,20130418,0.465138,0.465289,Apr 18 2013 12:00AM
3,20130419,0.465138,0.465008,Apr 19 2013 12:00AM
3,20130420,0.465138,0.465268,Apr 20 2013 12:00AM
3,20130421,0.465138,0.465008,Apr 21 2013 12:00AM
3,20130422,0.465138,0.465138,Apr 22 2013 12:00AM
3,20130423,0.465138,0.464922,Apr 23 2013 12:00AM
3,20130424,0.447447,0.447487,Apr 24 2013 12:00AM
3,20130425,0.447447,0.447287,Apr 25 2013 12:00AM
3,20130426,0.423747,0.423872,Apr 26 2013 12:00AM
3,20130427,0.423747,0.423711,Apr 27 2013 12:00AM
3,20130428,0.423747,0.423747,Apr 28 2013 12:00AM
3,20130429,0.423747,0.423603,Apr 29 2013 12:00AM
3,20130430,0.423747,0.423872,Apr 30 2013 12:00AM
3,20130501,0.408163,0.407997,May  1 2013 12:00AM
3,20130502,0.408163,0.408313,May  2 2013 12:00AM
3,20130503,0.408163,0.40803,May  3 2013 12:00AM
3,20130504,0.408163,0.40823,May  4 2013 12:00AM
3,20130505,0.408163,0.40803,May  5 2013 12:00AM
3,20130506,0.408163,0.40828,May  6 2013 12:00AM
3,20130507,0.408163,0.408163,May  7 2013 12:00AM
3,20130508,0.408163,0.408213,May  8 2013 12:00AM
3,20130509,0.277778,0.277747,May  9 2013 12:00AM
3,20130510,0.348432,0.348541,May 10 2013 12:00AM
3,20130511,0.337838,0.337781,May 11 2013 12:00AM
3,20130512,0.337838,0.337906,May 12 2013 12:00AM
3,20130513,0.337838,0.337781,May 13 2013 12:00AM
3,20130514,0.337838,0.337883,May 14 2013 12:00AM
3,20130515,0.337838,0.337735,May 15 2013 12:00AM
3,20130516,0.337838,0.337872,May 16 2013 12:00AM
3,20130517,0.333333,0.333256,May 17 2013 12:00AM
3,20130518,0.338983,0.339109,May 18 2013 12:00AM
3,20130519,0.363636,0.36361,May 19 2013 12:00AM
3,20130520,0.363636,0.363689,May 20 2013 12:00AM
3,20130521,0.363636,0.363597,May 21 2013 12:00AM
3,20130522,0.363636,0.363689,May 22 2013 12:00AM
3,20130523,0.361011,0.360946,May 23 2013 12:00AM
3,20130524,0.359712,0.359803,May 24 2013 12:00AM
3,20130525,0.358423,0.358397,May 25 2013 12:00AM
3,20130526,0.353357,0.353407,May 26 2013 12:00AM
3,20130527,0.353357,0.353282,May 27 2013 12:00AM
3,20130528,0.353357,0.353382,May 28 2013 12:00AM
3,20130529,0.353357,0.35327,May 29 2013 12:00AM
3,20130530,0.337838,0.337929,May 30 2013 12:00AM
3,20130531,0.344839,0.344744,May 31 2013 12:00AM
3,20130601,0.352125,0.352125,Jun  1 2013 12:00AM
3,20130602,0.352125,0.3521,Jun  2 2013 12:00AM
3,20130603,0.352125,0.352224,Jun  3 2013 12:00AM
3,20130604,0.352125,0.3521,Jun  4 2013 12:00AM
3,20130605,0.352125,0.352175,Jun  5 2013 12:00AM
3,20130606,0.318471,0.318451,Jun  6 2013 12:00AM
3,20130607,0.318471,0.318512,Jun  7 2013 12:00AM
3,20130608,0.318471,0.31839,Jun  8 2013 12:00AM
3,20130609,0.318471,0.318542,Jun  9 2013 12:00AM
3,20130610,0.318471,0.31839,Jun 10 2013 12:00AM
3,20130611,0.318471,0.318532,Jun 11 2013 12:00AM
3,20130612,0.318471,0.318451,Jun 12 2013 12:00AM
3,20130613,0.344839,0.344923,Jun 13 2013 12:00AM
3,20130614,0.3367,0.3367,Jun 14 2013 12:00AM
3,20130615,0.332226,0.332237,Jun 15 2013 12:00AM
3,20130616,0.322581,0.322518,Jun 16 2013 12:00AM
3,20130617,0.322581,0.322622,Jun 17 2013 12:00AM
3,20130618,0.322581,0.322539,Jun 18 2013 12:00AM
3,20130619,0.322581,0.322601,Jun 19 2013 12:00AM
3,20130620,0.314465,0.314446,Jun 20 2013 12:00AM
3,20130621,0.313489,0.313578,Jun 21 2013 12:00AM
3,20130622,0.3125,0.312461,Jun 22 2013 12:00AM
3,20130623,0.3125,0.31251,Jun 23 2013 12:00AM
3,20130624,0.3125,0.3125,Jun 24 2013 12:00AM
3,20130625,0.3125,0.312549,Jun 25 2013 12:00AM
3,20130626,0.3125,0.312461,Jun 26 2013 12:00AM
3,20130627,0.3125,0.312529,Jun 27 2013 12:00AM
3,20130628,0.310559,0.310482,Jun 28 2013 12:00AM
3,20130629,0.310559,0.310646,Jun 29 2013 12:00AM
3,20130630,0.310559,0.31052,Jun 30 2013 12:00AM
