SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
1426,20120411,25363,4,Accessories,32,Hydration Packs,Apr 11 2012 12:00AM
1427,20120305,25427,4,Accessories,36,Pumps,Mar  5 2012 12:00AM
1428,20120302,25433,4,Accessories,30,Fenders,Mar  2 2012 12:00AM
1429,20120413,25461,4,Accessories,31,Helmets,Apr 13 2012 12:00AM
1430,20120325,25524,3,Clothing,23,Socks,Mar 25 2012 12:00AM
1431,20120325,25524,4,Accessories,27,Bike Stands,Mar 25 2012 12:00AM
1432,20120325,25524,4,Accessories,29,Cleaners,Mar 25 2012 12:00AM
1433,20120327,25525,3,Clothing,24,Tights,Mar 27 2012 12:00AM
1434,20120325,25533,3,Clothing,25,Vests,Mar 25 2012 12:00AM
1435,20120315,25537,3,Clothing,21,Jerseys,Mar 15 2012 12:00AM
1436,20120329,25546,3,Clothing,23,Socks,Mar 29 2012 12:00AM
1437,20120327,25558,3,Clothing,20,Gloves,Mar 27 2012 12:00AM
1438,20120327,25635,3,Clothing,20,Gloves,Mar 27 2012 12:00AM
1439,20120327,25635,4,Accessories,34,Locks,Mar 27 2012 12:00AM
1440,20120420,25663,4,Accessories,32,Hydration Packs,Apr 20 2012 12:00AM
1441,20120402,25699,4,Accessories,26,Bike Racks,Apr  2 2012 12:00AM
1442,20120426,25711,4,Accessories,27,Bike Stands,Apr 26 2012 12:00AM
1443,20120426,25711,4,Accessories,33,Lights,Apr 26 2012 12:00AM
1444,20120405,25762,4,Accessories,26,Bike Racks,Apr  5 2012 12:00AM
1445,20120412,25768,4,Accessories,27,Bike Stands,Apr 12 2012 12:00AM
1446,20120425,25778,4,Accessories,30,Fenders,Apr 25 2012 12:00AM
1447,20120425,25778,4,Accessories,34,Locks,Apr 25 2012 12:00AM
1448,20120413,25793,3,Clothing,25,Vests,Apr 13 2012 12:00AM
1449,20120313,25797,4,Accessories,33,Lights,Mar 13 2012 12:00AM
1450,20120401,25826,4,Accessories,30,Fenders,Apr  1 2012 12:00AM
1451,20120425,25907,3,Clothing,25,Vests,Apr 25 2012 12:00AM
1452,20120425,25907,4,Accessories,36,Pumps,Apr 25 2012 12:00AM
1453,20120325,25919,4,Accessories,32,Hydration Packs,Mar 25 2012 12:00AM
1454,20120313,25920,4,Accessories,28,Bottles and Cages,Mar 13 2012 12:00AM
1455,20120416,25935,4,Accessories,26,Bike Racks,Apr 16 2012 12:00AM
1456,20120411,25951,3,Clothing,18,Bib-Shorts,Apr 11 2012 12:00AM
1457,20120313,25995,4,Accessories,27,Bike Stands,Mar 13 2012 12:00AM
1458,20120313,25995,4,Accessories,31,Helmets,Mar 13 2012 12:00AM
1459,20120303,26035,4,Accessories,27,Bike Stands,Mar  3 2012 12:00AM
1460,20120303,26035,4,Accessories,29,Cleaners,Mar  3 2012 12:00AM
1461,20120314,26072,4,Accessories,30,Fenders,Mar 14 2012 12:00AM
1462,20120319,26073,3,Clothing,25,Vests,Mar 19 2012 12:00AM
1463,20120328,26100,3,Clothing,19,Caps,Mar 28 2012 12:00AM
1464,20120325,26129,3,Clothing,25,Vests,Mar 25 2012 12:00AM
1465,20120406,26139,4,Accessories,30,Fenders,Apr  6 2012 12:00AM
1466,20120416,26157,3,Clothing,23,Socks,Apr 16 2012 12:00AM
1467,20120316,26158,4,Accessories,27,Bike Stands,Mar 16 2012 12:00AM
1468,20120316,26158,4,Accessories,36,Pumps,Mar 16 2012 12:00AM
1469,20120417,26162,3,Clothing,24,Tights,Apr 17 2012 12:00AM
1470,20120305,26165,3,Clothing,18,Bib-Shorts,Mar  5 2012 12:00AM
1471,20120425,26176,4,Accessories,27,Bike Stands,Apr 25 2012 12:00AM
1472,20120316,26188,3,Clothing,19,Caps,Mar 16 2012 12:00AM
1473,20120407,26193,3,Clothing,19,Caps,Apr  7 2012 12:00AM
1474,20120427,26230,4,Accessories,36,Pumps,Apr 27 2012 12:00AM
1475,20120406,26242,3,Clothing,22,Shorts,Apr  6 2012 12:00AM
1476,20120406,26242,4,Accessories,34,Locks,Apr  6 2012 12:00AM
1477,20120310,26245,3,Clothing,24,Tights,Mar 10 2012 12:00AM
1478,20120409,26318,4,Accessories,27,Bike Stands,Apr  9 2012 12:00AM
1479,20120325,26321,3,Clothing,22,Shorts,Mar 25 2012 12:00AM
1480,20120325,26321,4,Accessories,27,Bike Stands,Mar 25 2012 12:00AM
1481,20120325,26321,4,Accessories,32,Hydration Packs,Mar 25 2012 12:00AM
1482,20120412,26386,4,Accessories,29,Cleaners,Apr 12 2012 12:00AM
1483,20120413,26400,3,Clothing,20,Gloves,Apr 13 2012 12:00AM
1484,20120413,26400,3,Clothing,22,Shorts,Apr 13 2012 12:00AM
1485,20120328,26401,4,Accessories,26,Bike Racks,Mar 28 2012 12:00AM
1486,20120328,26401,4,Accessories,36,Pumps,Mar 28 2012 12:00AM
1487,20120327,26406,4,Accessories,34,Locks,Mar 27 2012 12:00AM
1488,20120320,26431,3,Clothing,22,Shorts,Mar 20 2012 12:00AM
1489,20120315,26437,3,Clothing,20,Gloves,Mar 15 2012 12:00AM
1490,20120412,26441,3,Clothing,21,Jerseys,Apr 12 2012 12:00AM
1491,20120409,26442,3,Clothing,22,Shorts,Apr  9 2012 12:00AM
1492,20120409,26442,4,Accessories,31,Helmets,Apr  9 2012 12:00AM
1493,20120316,26447,3,Clothing,22,Shorts,Mar 16 2012 12:00AM
1494,20120316,26482,3,Clothing,20,Gloves,Mar 16 2012 12:00AM
1495,20120316,26482,4,Accessories,27,Bike Stands,Mar 16 2012 12:00AM
1496,20120316,26482,4,Accessories,28,Bottles and Cages,Mar 16 2012 12:00AM
1497,20120311,26489,4,Accessories,33,Lights,Mar 11 2012 12:00AM
1498,20120406,26500,3,Clothing,20,Gloves,Apr  6 2012 12:00AM
1499,20120308,26504,4,Accessories,32,Hydration Packs,Mar  8 2012 12:00AM
1500,20120417,26505,4,Accessories,31,Helmets,Apr 17 2012 12:00AM
1501,20120425,26527,4,Accessories,26,Bike Racks,Apr 25 2012 12:00AM
1502,20120425,26527,4,Accessories,28,Bottles and Cages,Apr 25 2012 12:00AM
1503,20120322,26565,3,Clothing,24,Tights,Mar 22 2012 12:00AM
1504,20120423,26568,4,Accessories,33,Lights,Apr 23 2012 12:00AM
1505,20120423,26568,4,Accessories,35,Panniers,Apr 23 2012 12:00AM
1506,20120423,26568,4,Accessories,36,Pumps,Apr 23 2012 12:00AM
1507,20120305,26620,3,Clothing,22,Shorts,Mar  5 2012 12:00AM
1508,20120305,26620,4,Accessories,35,Panniers,Mar  5 2012 12:00AM
1509,20120303,26652,4,Accessories,33,Lights,Mar  3 2012 12:00AM
1510,20120316,26653,4,Accessories,28,Bottles and Cages,Mar 16 2012 12:00AM
1511,20120322,26664,4,Accessories,30,Fenders,Mar 22 2012 12:00AM
1512,20120322,26664,4,Accessories,35,Panniers,Mar 22 2012 12:00AM
1513,20120420,26665,4,Accessories,28,Bottles and Cages,Apr 20 2012 12:00AM
1514,20120414,26667,3,Clothing,19,Caps,Apr 14 2012 12:00AM
1515,20120414,26667,4,Accessories,29,Cleaners,Apr 14 2012 12:00AM
1516,20120304,26671,3,Clothing,23,Socks,Mar  4 2012 12:00AM
1517,20120318,26686,4,Accessories,31,Helmets,Mar 18 2012 12:00AM
1518,20120421,26700,3,Clothing,25,Vests,Apr 21 2012 12:00AM
1519,20120312,26701,3,Clothing,25,Vests,Mar 12 2012 12:00AM
1520,20120304,26730,3,Clothing,24,Tights,Mar  4 2012 12:00AM
1521,20120304,26730,3,Clothing,25,Vests,Mar  4 2012 12:00AM
1522,20120304,26730,4,Accessories,27,Bike Stands,Mar  4 2012 12:00AM
1523,20120406,26741,3,Clothing,19,Caps,Apr  6 2012 12:00AM
1524,20120301,26753,3,Clothing,22,Shorts,Mar  1 2012 12:00AM
1525,20120419,26758,4,Accessories,30,Fenders,Apr 19 2012 12:00AM
1526,20120419,26758,4,Accessories,33,Lights,Apr 19 2012 12:00AM
1527,20120302,26763,3,Clothing,22,Shorts,Mar  2 2012 12:00AM
1528,20120327,26764,4,Accessories,33,Lights,Mar 27 2012 12:00AM
1529,20120424,26765,3,Clothing,22,Shorts,Apr 24 2012 12:00AM
1530,20120423,26773,4,Accessories,30,Fenders,Apr 23 2012 12:00AM
1531,20120410,26802,3,Clothing,18,Bib-Shorts,Apr 10 2012 12:00AM
1532,20120410,26802,3,Clothing,25,Vests,Apr 10 2012 12:00AM
1533,20120410,26802,4,Accessories,26,Bike Racks,Apr 10 2012 12:00AM
1534,20120425,26847,3,Clothing,18,Bib-Shorts,Apr 25 2012 12:00AM
1535,20120425,26847,3,Clothing,24,Tights,Apr 25 2012 12:00AM
1536,20120310,26860,4,Accessories,29,Cleaners,Mar 10 2012 12:00AM
1537,20120310,26860,4,Accessories,34,Locks,Mar 10 2012 12:00AM
1538,20120330,26912,4,Accessories,30,Fenders,Mar 30 2012 12:00AM
1539,20120330,26912,4,Accessories,31,Helmets,Mar 30 2012 12:00AM
1540,20120419,26916,3,Clothing,24,Tights,Apr 19 2012 12:00AM
1541,20120419,26948,4,Accessories,32,Hydration Packs,Apr 19 2012 12:00AM
1542,20120421,26953,3,Clothing,20,Gloves,Apr 21 2012 12:00AM
1543,20120421,26953,4,Accessories,35,Panniers,Apr 21 2012 12:00AM
1544,20120326,26967,3,Clothing,25,Vests,Mar 26 2012 12:00AM
1545,20120406,26980,3,Clothing,18,Bib-Shorts,Apr  6 2012 12:00AM
1546,20120311,26983,4,Accessories,28,Bottles and Cages,Mar 11 2012 12:00AM
1547,20120321,26985,3,Clothing,19,Caps,Mar 21 2012 12:00AM
1548,20120414,27049,3,Clothing,18,Bib-Shorts,Apr 14 2012 12:00AM
1549,20120312,27099,3,Clothing,24,Tights,Mar 12 2012 12:00AM
1550,20120312,27099,4,Accessories,26,Bike Racks,Mar 12 2012 12:00AM
1551,20120312,27099,4,Accessories,34,Locks,Mar 12 2012 12:00AM
1552,20120420,27100,3,Clothing,22,Shorts,Apr 20 2012 12:00AM
1553,20120420,27100,4,Accessories,32,Hydration Packs,Apr 20 2012 12:00AM
1554,20120330,27101,3,Clothing,18,Bib-Shorts,Mar 30 2012 12:00AM
1555,20120308,27112,4,Accessories,26,Bike Racks,Mar  8 2012 12:00AM
1556,20120308,27112,4,Accessories,27,Bike Stands,Mar  8 2012 12:00AM
1557,20120308,27112,4,Accessories,36,Pumps,Mar  8 2012 12:00AM
1558,20120425,27119,4,Accessories,31,Helmets,Apr 25 2012 12:00AM
1559,20120306,27130,3,Clothing,18,Bib-Shorts,Mar  6 2012 12:00AM
1560,20120306,27130,3,Clothing,24,Tights,Mar  6 2012 12:00AM
1561,20120318,27144,3,Clothing,20,Gloves,Mar 18 2012 12:00AM
1562,20120305,27146,3,Clothing,25,Vests,Mar  5 2012 12:00AM
1563,20120324,27180,3,Clothing,20,Gloves,Mar 24 2012 12:00AM
1564,20120410,27259,3,Clothing,21,Jerseys,Apr 10 2012 12:00AM
1565,20120410,27259,3,Clothing,24,Tights,Apr 10 2012 12:00AM
1566,20120410,27259,4,Accessories,27,Bike Stands,Apr 10 2012 12:00AM
1567,20120318,27282,3,Clothing,23,Socks,Mar 18 2012 12:00AM
1568,20120318,27282,4,Accessories,32,Hydration Packs,Mar 18 2012 12:00AM
1569,20120408,27298,4,Accessories,37,Tires and Tubes,Apr  8 2012 12:00AM
1570,20120420,27300,3,Clothing,19,Caps,Apr 20 2012 12:00AM
1571,20120316,27304,3,Clothing,20,Gloves,Mar 16 2012 12:00AM
1572,20120316,27304,4,Accessories,36,Pumps,Mar 16 2012 12:00AM
1573,20120306,27323,4,Accessories,37,Tires and Tubes,Mar  6 2012 12:00AM
1574,20120412,27325,4,Accessories,37,Tires and Tubes,Apr 12 2012 12:00AM
1575,20120330,27343,4,Accessories,26,Bike Racks,Mar 30 2012 12:00AM
1576,20120409,27351,4,Accessories,33,Lights,Apr  9 2012 12:00AM
1577,20120315,27363,4,Accessories,28,Bottles and Cages,Mar 15 2012 12:00AM
1578,20120327,27366,3,Clothing,18,Bib-Shorts,Mar 27 2012 12:00AM
1579,20120318,27377,3,Clothing,20,Gloves,Mar 18 2012 12:00AM
1580,20120415,27380,3,Clothing,21,Jerseys,Apr 15 2012 12:00AM
1581,20120323,27413,3,Clothing,22,Shorts,Mar 23 2012 12:00AM
1582,20120307,27414,3,Clothing,23,Socks,Mar  7 2012 12:00AM
1583,20120323,27415,3,Clothing,18,Bib-Shorts,Mar 23 2012 12:00AM
1584,20120323,27415,4,Accessories,35,Panniers,Mar 23 2012 12:00AM
1585,20120306,27428,4,Accessories,33,Lights,Mar  6 2012 12:00AM
1586,20120404,27451,3,Clothing,23,Socks,Apr  4 2012 12:00AM
1587,20120328,27491,4,Accessories,27,Bike Stands,Mar 28 2012 12:00AM
1588,20120331,27493,4,Accessories,35,Panniers,Mar 31 2012 12:00AM
1589,20120413,27497,3,Clothing,18,Bib-Shorts,Apr 13 2012 12:00AM
1590,20120401,27500,3,Clothing,18,Bib-Shorts,Apr  1 2012 12:00AM
1591,20120401,27500,3,Clothing,23,Socks,Apr  1 2012 12:00AM
1592,20120309,27518,4,Accessories,29,Cleaners,Mar  9 2012 12:00AM
1593,20120309,27518,4,Accessories,37,Tires and Tubes,Mar  9 2012 12:00AM
1594,20120408,27519,4,Accessories,33,Lights,Apr  8 2012 12:00AM
1595,20120320,27557,3,Clothing,18,Bib-Shorts,Mar 20 2012 12:00AM
1596,20120321,27584,4,Accessories,26,Bike Racks,Mar 21 2012 12:00AM
1597,20120322,27591,4,Accessories,26,Bike Racks,Mar 22 2012 12:00AM
1598,20120409,27628,3,Clothing,24,Tights,Apr  9 2012 12:00AM
1599,20120421,27687,4,Accessories,27,Bike Stands,Apr 21 2012 12:00AM
1600,20120426,27688,4,Accessories,33,Lights,Apr 26 2012 12:00AM
1601,20120312,27691,3,Clothing,19,Caps,Mar 12 2012 12:00AM
1602,20120409,27698,4,Accessories,27,Bike Stands,Apr  9 2012 12:00AM
1603,20120411,27703,3,Clothing,18,Bib-Shorts,Apr 11 2012 12:00AM
1604,20120411,27703,4,Accessories,28,Bottles and Cages,Apr 11 2012 12:00AM
1605,20120306,27708,4,Accessories,28,Bottles and Cages,Mar  6 2012 12:00AM
1606,20120425,27714,3,Clothing,18,Bib-Shorts,Apr 25 2012 12:00AM
1607,20120404,27785,4,Accessories,32,Hydration Packs,Apr  4 2012 12:00AM
1608,20120418,27787,3,Clothing,23,Socks,Apr 18 2012 12:00AM
1609,20120415,27843,3,Clothing,21,Jerseys,Apr 15 2012 12:00AM
1610,20120409,27866,4,Accessories,32,Hydration Packs,Apr  9 2012 12:00AM
1611,20120420,27872,4,Accessories,29,Cleaners,Apr 20 2012 12:00AM
1612,20120420,27874,4,Accessories,35,Panniers,Apr 20 2012 12:00AM
1613,20120403,27875,4,Accessories,30,Fenders,Apr  3 2012 12:00AM
1614,20120404,27879,3,Clothing,22,Shorts,Apr  4 2012 12:00AM
1615,20120405,27883,3,Clothing,22,Shorts,Apr  5 2012 12:00AM
1616,20120417,27890,3,Clothing,25,Vests,Apr 17 2012 12:00AM
1617,20120417,27890,4,Accessories,31,Helmets,Apr 17 2012 12:00AM
1618,20120324,27897,4,Accessories,32,Hydration Packs,Mar 24 2012 12:00AM
1619,20120411,27907,3,Clothing,21,Jerseys,Apr 11 2012 12:00AM
1620,20120411,27907,4,Accessories,36,Pumps,Apr 11 2012 12:00AM
1621,20120420,27941,3,Clothing,23,Socks,Apr 20 2012 12:00AM
1622,20120412,27971,3,Clothing,24,Tights,Apr 12 2012 12:00AM
1623,20120413,27975,4,Accessories,36,Pumps,Apr 13 2012 12:00AM
1624,20120329,27980,4,Accessories,34,Locks,Mar 29 2012 12:00AM
1625,20120406,28034,3,Clothing,25,Vests,Apr  6 2012 12:00AM
1626,20120407,28045,4,Accessories,29,Cleaners,Apr  7 2012 12:00AM
1627,20120407,28045,4,Accessories,37,Tires and Tubes,Apr  7 2012 12:00AM
1628,20120421,28046,4,Accessories,26,Bike Racks,Apr 21 2012 12:00AM
1629,20120322,28072,4,Accessories,28,Bottles and Cages,Mar 22 2012 12:00AM
1630,20120322,28072,4,Accessories,30,Fenders,Mar 22 2012 12:00AM
1631,20120411,28079,4,Accessories,26,Bike Racks,Apr 11 2012 12:00AM
1632,20120411,28079,4,Accessories,33,Lights,Apr 11 2012 12:00AM
1633,20120411,28079,4,Accessories,34,Locks,Apr 11 2012 12:00AM
1634,20120319,28092,3,Clothing,19,Caps,Mar 19 2012 12:00AM
1635,20120319,28092,3,Clothing,22,Shorts,Mar 19 2012 12:00AM
1636,20120319,28092,4,Accessories,36,Pumps,Mar 19 2012 12:00AM
1637,20120331,28135,4,Accessories,32,Hydration Packs,Mar 31 2012 12:00AM
1638,20120322,28136,4,Accessories,34,Locks,Mar 22 2012 12:00AM
1639,20120315,28138,4,Accessories,26,Bike Racks,Mar 15 2012 12:00AM
1640,20120315,28138,4,Accessories,33,Lights,Mar 15 2012 12:00AM
1641,20120307,28140,4,Accessories,31,Helmets,Mar  7 2012 12:00AM
1642,20120319,28160,4,Accessories,27,Bike Stands,Mar 19 2012 12:00AM
1643,20120229,28177,4,Accessories,28,Bottles and Cages,Feb 29 2012 12:00AM
1644,20120312,28195,4,Accessories,27,Bike Stands,Mar 12 2012 12:00AM
1645,20120312,28195,4,Accessories,28,Bottles and Cages,Mar 12 2012 12:00AM
1646,20120312,28195,4,Accessories,31,Helmets,Mar 12 2012 12:00AM
1647,20120402,28203,3,Clothing,22,Shorts,Apr  2 2012 12:00AM
1648,20120323,28211,4,Accessories,32,Hydration Packs,Mar 23 2012 12:00AM
1649,20120419,28215,3,Clothing,23,Socks,Apr 19 2012 12:00AM
1650,20120419,28215,3,Clothing,25,Vests,Apr 19 2012 12:00AM
1651,20120427,28220,4,Accessories,33,Lights,Apr 27 2012 12:00AM
1652,20120427,28245,3,Clothing,23,Socks,Apr 27 2012 12:00AM
1653,20120423,28260,4,Accessories,32,Hydration Packs,Apr 23 2012 12:00AM
1654,20120324,28284,3,Clothing,22,Shorts,Mar 24 2012 12:00AM
1655,20120323,28302,3,Clothing,22,Shorts,Mar 23 2012 12:00AM
1656,20120302,28303,4,Accessories,27,Bike Stands,Mar  2 2012 12:00AM
1657,20120409,28304,3,Clothing,25,Vests,Apr  9 2012 12:00AM
1658,20120409,28304,4,Accessories,36,Pumps,Apr  9 2012 12:00AM
1659,20120319,28306,3,Clothing,18,Bib-Shorts,Mar 19 2012 12:00AM
1660,20120309,28307,4,Accessories,34,Locks,Mar  9 2012 12:00AM
1661,20120317,28310,3,Clothing,23,Socks,Mar 17 2012 12:00AM
1662,20120307,28326,4,Accessories,35,Panniers,Mar  7 2012 12:00AM
1663,20120308,28328,4,Accessories,36,Pumps,Mar  8 2012 12:00AM
1664,20120322,28342,4,Accessories,28,Bottles and Cages,Mar 22 2012 12:00AM
1665,20120320,28350,3,Clothing,20,Gloves,Mar 20 2012 12:00AM
1666,20120320,28350,3,Clothing,21,Jerseys,Mar 20 2012 12:00AM
1667,20120308,28352,4,Accessories,30,Fenders,Mar  8 2012 12:00AM
1668,20120312,28354,3,Clothing,19,Caps,Mar 12 2012 12:00AM
1669,20120324,28372,4,Accessories,31,Helmets,Mar 24 2012 12:00AM
1670,20120324,28372,4,Accessories,35,Panniers,Mar 24 2012 12:00AM
1671,20120320,28397,3,Clothing,25,Vests,Mar 20 2012 12:00AM
1672,20120320,28397,4,Accessories,35,Panniers,Mar 20 2012 12:00AM
1673,20120301,28404,4,Accessories,29,Cleaners,Mar  1 2012 12:00AM
1674,20120301,28404,4,Accessories,34,Locks,Mar  1 2012 12:00AM
1675,20120417,28405,3,Clothing,24,Tights,Apr 17 2012 12:00AM
1676,20120415,28473,4,Accessories,34,Locks,Apr 15 2012 12:00AM
1677,20120309,28500,4,Accessories,29,Cleaners,Mar  9 2012 12:00AM
1678,20120424,28505,3,Clothing,25,Vests,Apr 24 2012 12:00AM
1679,20120330,28507,4,Accessories,36,Pumps,Mar 30 2012 12:00AM
1680,20120423,28526,4,Accessories,31,Helmets,Apr 23 2012 12:00AM
1681,20120423,28526,4,Accessories,32,Hydration Packs,Apr 23 2012 12:00AM
1682,20120416,28534,3,Clothing,18,Bib-Shorts,Apr 16 2012 12:00AM
1683,20120416,28534,4,Accessories,36,Pumps,Apr 16 2012 12:00AM
1684,20120322,28566,4,Accessories,31,Helmets,Mar 22 2012 12:00AM
1685,20120322,28566,4,Accessories,33,Lights,Mar 22 2012 12:00AM
1686,20120416,28575,3,Clothing,23,Socks,Apr 16 2012 12:00AM
1687,20120316,28581,4,Accessories,30,Fenders,Mar 16 2012 12:00AM
1688,20120316,28581,4,Accessories,37,Tires and Tubes,Mar 16 2012 12:00AM
1689,20120307,28602,3,Clothing,21,Jerseys,Mar  7 2012 12:00AM
1690,20120307,28602,4,Accessories,35,Panniers,Mar  7 2012 12:00AM
1691,20120413,28620,3,Clothing,24,Tights,Apr 13 2012 12:00AM
1692,20120413,28620,4,Accessories,37,Tires and Tubes,Apr 13 2012 12:00AM
1693,20120314,28624,4,Accessories,28,Bottles and Cages,Mar 14 2012 12:00AM
1694,20120324,28626,4,Accessories,26,Bike Racks,Mar 24 2012 12:00AM
1695,20120316,28640,4,Accessories,29,Cleaners,Mar 16 2012 12:00AM
1696,20120421,28648,3,Clothing,18,Bib-Shorts,Apr 21 2012 12:00AM
1697,20120307,28652,4,Accessories,30,Fenders,Mar  7 2012 12:00AM
1698,20120320,28656,4,Accessories,34,Locks,Mar 20 2012 12:00AM
1699,20120320,28656,4,Accessories,35,Panniers,Mar 20 2012 12:00AM
1700,20120422,28716,3,Clothing,25,Vests,Apr 22 2012 12:00AM
1701,20120422,28716,4,Accessories,31,Helmets,Apr 22 2012 12:00AM
1702,20120320,28735,3,Clothing,20,Gloves,Mar 20 2012 12:00AM
1703,20120320,28735,4,Accessories,34,Locks,Mar 20 2012 12:00AM
1704,20120402,28744,4,Accessories,30,Fenders,Apr  2 2012 12:00AM
1705,20120427,28759,3,Clothing,19,Caps,Apr 27 2012 12:00AM
1706,20120427,28759,4,Accessories,35,Panniers,Apr 27 2012 12:00AM
1707,20120417,28798,3,Clothing,23,Socks,Apr 17 2012 12:00AM
1708,20120417,28798,3,Clothing,24,Tights,Apr 17 2012 12:00AM
1709,20120417,28798,4,Accessories,29,Cleaners,Apr 17 2012 12:00AM
1710,20120229,28836,4,Accessories,27,Bike Stands,Feb 29 2012 12:00AM
1711,20120229,28836,4,Accessories,31,Helmets,Feb 29 2012 12:00AM
1712,20120330,28891,4,Accessories,27,Bike Stands,Mar 30 2012 12:00AM
1713,20120330,28891,4,Accessories,29,Cleaners,Mar 30 2012 12:00AM
1714,20120322,28913,4,Accessories,26,Bike Racks,Mar 22 2012 12:00AM
1715,20120318,28932,3,Clothing,21,Jerseys,Mar 18 2012 12:00AM
1716,20120318,28932,4,Accessories,33,Lights,Mar 18 2012 12:00AM
1717,20120401,28933,4,Accessories,28,Bottles and Cages,Apr  1 2012 12:00AM
1718,20120401,28933,4,Accessories,30,Fenders,Apr  1 2012 12:00AM
1719,20120413,28942,3,Clothing,22,Shorts,Apr 13 2012 12:00AM
1720,20120313,28953,4,Accessories,37,Tires and Tubes,Mar 13 2012 12:00AM
1721,20120306,28956,4,Accessories,34,Locks,Mar  6 2012 12:00AM
1722,20120309,28963,4,Accessories,29,Cleaners,Mar  9 2012 12:00AM
1723,20120309,28963,4,Accessories,36,Pumps,Mar  9 2012 12:00AM
1724,20120411,28976,4,Accessories,27,Bike Stands,Apr 11 2012 12:00AM
1725,20120411,28976,4,Accessories,28,Bottles and Cages,Apr 11 2012 12:00AM
1726,20120304,29012,4,Accessories,26,Bike Racks,Mar  4 2012 12:00AM
1727,20120304,29012,4,Accessories,27,Bike Stands,Mar  4 2012 12:00AM
1728,20120304,29012,4,Accessories,28,Bottles and Cages,Mar  4 2012 12:00AM
1729,20120327,29027,3,Clothing,22,Shorts,Mar 27 2012 12:00AM
1730,20120327,29027,3,Clothing,24,Tights,Mar 27 2012 12:00AM
1731,20120327,29027,4,Accessories,30,Fenders,Mar 27 2012 12:00AM
1732,20120307,29041,3,Clothing,18,Bib-Shorts,Mar  7 2012 12:00AM
1733,20120307,29041,3,Clothing,20,Gloves,Mar  7 2012 12:00AM
1734,20120402,29042,4,Accessories,31,Helmets,Apr  2 2012 12:00AM
1735,20120308,29066,3,Clothing,19,Caps,Mar  8 2012 12:00AM
1736,20120323,29068,4,Accessories,28,Bottles and Cages,Mar 23 2012 12:00AM
1737,20120323,29068,4,Accessories,34,Locks,Mar 23 2012 12:00AM
1738,20120413,29071,4,Accessories,34,Locks,Apr 13 2012 12:00AM
1739,20120411,29083,3,Clothing,21,Jerseys,Apr 11 2012 12:00AM
1740,20120411,29083,4,Accessories,30,Fenders,Apr 11 2012 12:00AM
1741,20120418,29092,4,Accessories,28,Bottles and Cages,Apr 18 2012 12:00AM
1742,20120418,29092,4,Accessories,31,Helmets,Apr 18 2012 12:00AM
1743,20120329,29098,3,Clothing,22,Shorts,Mar 29 2012 12:00AM
1744,20120329,29098,4,Accessories,28,Bottles and Cages,Mar 29 2012 12:00AM
1745,20120324,29100,4,Accessories,36,Pumps,Mar 24 2012 12:00AM
1746,20120402,29116,4,Accessories,26,Bike Racks,Apr  2 2012 12:00AM
1747,20120229,29124,3,Clothing,22,Shorts,Feb 29 2012 12:00AM
1748,20120229,29124,4,Accessories,30,Fenders,Feb 29 2012 12:00AM
1749,20120301,29135,3,Clothing,20,Gloves,Mar  1 2012 12:00AM
1750,20120301,29135,3,Clothing,25,Vests,Mar  1 2012 12:00AM
1751,20120415,29137,4,Accessories,34,Locks,Apr 15 2012 12:00AM
1752,20120303,29176,3,Clothing,21,Jerseys,Mar  3 2012 12:00AM
1753,20120303,29176,3,Clothing,22,Shorts,Mar  3 2012 12:00AM
1754,20120303,29176,4,Accessories,34,Locks,Mar  3 2012 12:00AM
1755,20120330,29179,3,Clothing,21,Jerseys,Mar 30 2012 12:00AM
1756,20120330,29179,4,Accessories,37,Tires and Tubes,Mar 30 2012 12:00AM
1757,20120405,29192,4,Accessories,30,Fenders,Apr  5 2012 12:00AM
1758,20120418,29230,3,Clothing,18,Bib-Shorts,Apr 18 2012 12:00AM
1759,20120418,29230,4,Accessories,36,Pumps,Apr 18 2012 12:00AM
1760,20120409,29247,4,Accessories,32,Hydration Packs,Apr  9 2012 12:00AM
1761,20120419,29259,4,Accessories,36,Pumps,Apr 19 2012 12:00AM
1762,20120323,29266,4,Accessories,33,Lights,Mar 23 2012 12:00AM
1763,20120320,29290,4,Accessories,33,Lights,Mar 20 2012 12:00AM
1764,20120307,29303,4,Accessories,32,Hydration Packs,Mar  7 2012 12:00AM
1765,20120323,29304,3,Clothing,21,Jerseys,Mar 23 2012 12:00AM
1766,20120307,29305,4,Accessories,31,Helmets,Mar  7 2012 12:00AM
1767,20120307,29305,4,Accessories,33,Lights,Mar  7 2012 12:00AM
1768,20120409,29336,3,Clothing,24,Tights,Apr  9 2012 12:00AM
1769,20120305,29343,3,Clothing,21,Jerseys,Mar  5 2012 12:00AM
1770,20120320,29355,4,Accessories,31,Helmets,Mar 20 2012 12:00AM
1771,20120303,29360,3,Clothing,21,Jerseys,Mar  3 2012 12:00AM
1772,20120303,29360,3,Clothing,23,Socks,Mar  3 2012 12:00AM
1773,20120303,29360,4,Accessories,29,Cleaners,Mar  3 2012 12:00AM
1774,20120423,29366,3,Clothing,25,Vests,Apr 23 2012 12:00AM
1775,20120423,29366,4,Accessories,30,Fenders,Apr 23 2012 12:00AM
